DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
CAN;BOG;294881;91544;67
CAN;BOG;1536;1133;7
CAN;BOG;184602;126277;504074469
CAN;BOG;490;22070;87306271
CAN;BOG;1;802;37
CAN;BOG;6;2308;9132202
CAN;BOG;8;15172;60031962
CAN;BOG;3;150;591388
CAN;BOG;400;4;15827
CAN;BOG;11;27659;8
CAN;BOG;36;561;9
CAN;BOG;24576;151101;44
CAN;BOG;383;2591;1
CAN;BOG;947;3500;13800605
CAN;BOG;1;5000;19992550
CAN;BOG;480;86;4
CAN;BOG;30800;3080;12315410
CAN;BOG;350;61;25
CAN;BOG;102100;10210;40824787
CAN;BOG;4275;913;7
CAN;BOG;9390;62255;7
CAN;BOG;1200;387;6
CAN;BOG;16;12;24
CAN;BOG;2080;535;84
CAN;BOG;1080;275;4
CAN;BOG;10800;1944;7773103
CAN;BOG;27088;6683;12
CAN;BOG;188496;19031;3
CAN;BOG;113248;11324;8
CAN;BOG;1420;2659;78
CAN;BOG;2492;5382;72
CAN;BOG;1050;3769;5
CAN;BOG;2250;315;1233360
CAN;BOG;1322;1989;8
CAN;BOG;16405;20211;26
CAN;BOG;840;176;4
CAN;BOG;25;134;535987
CAN;BOG;18180;4563;18241007
CAN;BOG;25300;3865;15323622
CAN;BOG;85430;10483;1
CAN;BOG;6800;1904;7582680
CAN;BOG;36565;11162;82
CAN;BOG;30100;15284;61827142
CAN;BOG;2500;375;1516957
CAN;BOG;10401;6485;93
CAN;BOG;5376;1668;36
CAN;BOG;36260;5470;5
CAN;BOG;4872;9814;99
CAN;BOG;381;3188;8
CAN;BOG;27300;2730;10915932
CAN;BOG;56656;5665;6
CAN;BOG;3137;2494;75
CAN;BOG;25500;3620;14320285
CAN;BOG;14750;2340;9256759
CAN;BOG;4600;920;3721602
CAN;BOG;1250;375;1468286
CAN;BOG;40;240;942184
CAN;BOG;290;38;28
CAN;BOG;3900;1007;7
CAN;BOG;5200;1219;68
CAN;BOG;43;168;9
CAN;BOG;34205;8209;2
CAN;BOG;1705;2199;45
CAN;BOG;1218;2076;34
CAN;BOG;6590;12445;6
CAN;BOG;257;588;53
CAN;BOG;490;1759;1
CAN;BOG;559;1099;8
CAN;BOG;33670;4713;8
CAN;BOG;6350;1333;5
CAN;BOG;1880;789;6
CAN;BOG;10116;5054;58
CAN;BOG;1700;687;5
CAN;BOG;1237;1326;4
CAN;BOG;257;4649;5
CAN;BOG;62850;18268;5
CAN;BOG;52020;6914;9
CAN;BOG;439720;57208;4
CAN;BOG;6850;3497;14146134
CAN;BOG;6720;6367;2
CAN;BOG;65509;20118;18
CAN;BOG;42780;7602;30072599
CAN;BOG;36305;6959;18
CAN;BOG;848;242;16
CAN;BOG;18850;2659;6
CAN;BOG;1650;359;5
CAN;BOG;1565;577;98
CAN;BOG;17;134;528366
CAN;BOG;6526;45814;61
CAN;BOG;1696;11674;5
CAN;BOG;30;248;94
CAN;BOG;2;1;3989
CAN;BOG;9778;41150;62
CAN;BOG;565;1808;7229306
CAN;BOG;4998;29240;52
CAN;BOG;1688;7087;5
CAN;BOG;5935;24332;82
CAN;BOG;50;164;655755
CAN;BOG;12;69;32
CAN;BOG;1715;5670;32
CAN;BOG;2418;14405;4
CAN;BOG;7565;45825;54
CAN;BOG;49;220;36
CAN;BOG;5;49;195995
CAN;BOG;5;59;36
CAN;BOG;887;6250;8
CAN;BOG;8504;33205;6
CAN;BOG;1451;7961;52
CAN;BOG;49496;227720;96
CAN;BOG;2471;12775;35
CAN;BOG;84;325;8
CAN;BOG;230;832;5
CAN;BOG;10528;33214;8
CAN;BOG;750;2122;8215216
CAN;BOG;11200;2016;8060996
CAN;BOG;12550;1255;5018130
CAN;BOG;25500;2981;25
CAN;BOG;50375;5037;5
CAN;BOG;77625;10213;3
CAN;BOG;2640;8448;33779412
CAN;BOG;10940;1118;48
CAN;BOG;3134;3159;29
CAN;BOG;15810;3851;2
CAN;BOG;2257;2465;38
CAN;BOG;422549;105146;26
CAN;BOG;2500;391;75
CAN;BOG;9221;13679;29
CAN;BOG;11400;1516;6061741
CAN;BOG;10046;25280;22
CAN;BOG;17159;29584;89
CAN;BOG;14675;44225;64
CAN;BOG;5187;28526;66
CAN;BOG;600;1092;5
CAN;BOG;1400;3370;2
CAN;BOG;231480;34549;4
CAN;BOG;256221;906056;7
CAN;BOG;333;3724;14402262
CAN;BOG;9222;2712;22
CAN;BOG;158;894;3416912
CAN;BOG;183276;46300;185292165
CAN;BOG;323788;47812;78
CAN;BOG;557710;79283;2
CAN;BOG;8130;2186;8
CAN;BOG;8750;2312;6
CAN;BOG;1680;1104;4465922
CAN;BOG;15820;2733;10931838
CAN;BOG;600;90;362088
CAN;BOG;20983;36808;29
CAN;BOG;223150;19883;95
CAN;BOG;323666;94908;22
CAN;BOG;21000;1970;7877064
CAN;BOG;72800;10305;40666849
CAN;BOG;67845;10384;45
CAN;BOG;26140;8802;9
CAN;BOG;6197;42940;6
CAN;BOG;525;2226;8819658
CAN;BOG;1580;10629;6
CAN;BOG;140;754;3008120
CAN;BOG;11;67;68
CAN;BOG;140;1190;4707497
CAN;BOG;735;2531;9
CAN;BOG;420;1344;5316702
CAN;BOG;1512;4476;5
CAN;BOG;0;2911;75
CAN;BOG;775;114;38
CAN;BOG;200;28;111528
CAN;BOG;200;29;2
CAN;BOG;1;233;39
CAN;BOG;2;1615;1
CAN;BOG;176;872;8
CAN;BOG;400;2112;8327679
CAN;BOG;304;5787;9
CAN;BOG;3330;17847;7
CAN;BOG;100;1099;99
CAN;BOG;100;1099;99
CAN;BOG;1633;1267981;99
CAN;BOG;1788;5834;4
CAN;BOG;864;2823;6
CAN;BOG;5;1060;4238420
CAN;BOG;5;1020;4078480
CAN;BOG;10;1740;6957407
CAN;BOG;5;700;2798957
CAN;BOG;10;2120;8476841
CAN;BOG;461;448;65
CAN;BOG;135;1197;6
CAN;BOG;769563;9614;56
CAN;BOG;120;11719;64
COL;BOG;48;1156;79
COL;BOG;40;232;37
COL;BOG;7;55;46
COL;BOG;54;868;39
COL;BOG;19;505;91
COL;BOG;40;692;45
COL;BOG;8;815;78
COL;BOG;496;3378;58
COL;BOG;42;162;96
COL;BOG;20;280;28
COL;BOG;132;1985;7
COL;BOG;359;7405;8
COL;BOG;82;3997;83
COL;BOG;59;1979;51
COL;BOG;2;80;38
COL;BOG;24;344;24
COL;BOG;42;870;88
COL;BOG;77;1038;99
COL;BOG;45;280;3
COL;BOG;136;2323;9095543
COL;BOG;440;2682;68
COL;BOG;120;462;62
COL;BOG;186;725;67
COL;BOG;24;133;59
COL;BOG;337;1190;24
COL;BOG;72;425;8
COL;BOG;1115;3057;84
COL;BOG;992;1903;91
COL;BOG;324;11616;94
COL;BOG;30;195;15
COL;BOG;18;444;48
COL;BOG;48;1593;16
COL;BOG;215;1074;27
COL;BOG;309;3348;97
COL;BOG;781;10717;2
COL;BOG;43;396;89
COL;BOG;1156;30241;78
COL;BOG;481;9913;24
COL;BOG;27;550;48
COL;BOG;908;15244;72
COL;BOG;94;1040;72
COL;BOG;64;2065;97
COL;BOG;431;5682;77
COL;BOG;75;3217;21
COL;BOG;375;6579;76
COL;BOG;15;61;66
COL;BOG;50;281;49
COL;BOG;90;1752;71
COL;BOG;134;1751;5
COL;BOG;82;895;38
COL;BOG;5328;13709;95
COL;BOG;1;26;24
COL;BOG;78;1355;46
COL;BOG;29;2504;45
COL;BOG;14;508;72
COL;BOG;171;9256;84
COL;BOG;70;1666;2
COL;BOG;4;65;5
COL;BOG;2;471;51
COL;BOG;240;5477;39
COL;BOG;1;25;58
COL;BOG;2;22;6
COL;BOG;2;35;135500
COL;BOG;9;128;64
COL;BOG;2;62;6
COL;BOG;2;39;5
COL;BOG;4;329;42
COL;BOG;20;250;22
COL;BOG;2;29;31
COL;BOG;1;51;48
COL;BOG;127;4913;6
COL;BOG;153;1557;72
COL;BOG;80;1007;29
COL;BOG;252;4411;16
COL;BOG;245;17611;23
COL;BOG;290;2121;91
COL;BOG;40;245;51
COL;BOG;45;261;38
COL;BOG;470;11398;29
COL;BOG;10;20;6
COL;BOG;78;4814;98
COL;BOG;6;270;93
COL;BOG;14;173;4
COL;BOG;14;811;8
COL;BOG;207;1239;4
COL;BOG;102;1674;37
COL;BOG;2;15;41
COL;BOG;58;4474;97
COL;BOG;191;5285;43
COL;BOG;694;12079;98
COL;BOG;430;8859;62
COL;BOG;78;962;52
COL;BOG;260;2145;61
COL;BOG;177;8249;4
COL;BOG;10;229;37
COL;BOG;292;4310;62
COL;BOG;31;509;99
COL;BOG;72;1474;7
COL;BOG;6;93;33
COL;BOG;10;102;76
COL;BOG;10;30;8
COL;BOG;25;205;819694
COL;BOG;23;670;4
COL;BOG;587;12490;19
COL;BOG;10;163;52
COL;BOG;599;11609;2
COL;BOG;116;3205;55
COL;BOG;43;644;7
COL;BOG;178;1822;71
COL;BOG;16;214;81
COL;BOG;4;412;86
COL;BOG;227;2918;2
COL;BOG;240;537;35
COL;BOG;9;46;24
COL;BOG;415;7336;42
COL;BOG;836;16360;11
COL;BOG;159;1748;47
COL;BOG;91;3519;41
COL;BOG;612;9375;84
COL;BOG;43;2;47
COL;BOG;151;4828;39
COL;BOG;958;21852;73
COL;BOG;49;495;31
COL;BOG;69;1123;33
COL;BOG;122;972;78
COL;BOG;2;35;99
COL;BOG;60;1027;78
COL;BOG;302;10281;40254535
COL;BOG;667;12732;51
COL;BOG;1564;27507;22
COL;BOG;770;11096;39
KOR;BOG;78;3033;48
KOR;BOG;45;1654;84
KOR;BOG;82;1020;4
KOR;BOG;66;2724;12
KOR;BOG;26;509;34
KOR;BOG;12;180;96
KOR;BOG;74580;43559;28
KOR;BOG;494;3593;75
KOR;BOG;122820;80364;15
KOR;BOG;1380;15901;98
KOR;BOG;90;0;9
KOR;BOG;63180;41103;9
KOR;BOG;18705;11281;1
KOR;BOG;1038;11700;46782567
KOR;BOG;90;1;3999
KOR;BOG;38;0;38
KOR;BOG;21900;5694;22772754
KOR;BOG;6690;4185;6
KOR;BOG;290;2;9
KOR;BOG;1205;721;85
KOR;BOG;14600;3796;14862972
KOR;BOG;2180;1655;1
KOR;BOG;1002;10021;33
KOR;BOG;8;8;31760
KOR;BOG;953;953;3779112
KOR;BOG;300;300;1190006
KOR;BOG;553;553;2194362
KOR;BOG;1;1;3956
KOR;BOG;36880;14908;59978014
KOR;BOG;6000;1041;4149742
KOR;BOG;125400;21969;87582065
KOR;BOG;3860;921;2
KOR;BOG;73490;30359;39
KOR;BOG;183900;34941;139175244
KOR;BOG;2400;456;1816316
KOR;BOG;12240;3650;4
KOR;BOG;261;2232;8890390
KOR;BOG;354;2271;75
KOR;BOG;73290;22619;8
KOR;BOG;200;38;149438
KOR;BOG;1868620;382030;6
KOR;BOG;40600;18332;4
KOR;BOG;282160;52827;211328846
KOR;BOG;20;54;215919
KOR;BOG;34486;33349;78
KOR;BOG;222;474;3
KOR;BOG;19600;8199;4
KOR;BOG;12600;2394;9550982
KOR;BOG;28200;5358;21376008
KOR;BOG;4240;1192;4795666
KOR;BOG;29150;12518;51
KOR;BOG;600;114;454079
KOR;BOG;1630;11687;5
KOR;BOG;50;343;75
KOR;BOG;28200;10229;40865019
KOR;BOG;9700;1843;7153668
KOR;BOG;444150;86572;5
KOR;BOG;13530;7258;9
KOR;BOG;27740;4703;8
KOR;BOG;116440;20948;2
KOR;BOG;1840;447;2
KOR;BOG;840;714;2838682
KOR;BOG;32190;9673;2
KOR;BOG;4000;706;8
KOR;BOG;494700;105930;36
KOR;BOG;17424;7067;1
KOR;BOG;250;2;5
KOR;BOG;100;1;3915
KOR;BOG;7800;4791;3
KOR;BOG;258;631;72
KOR;BOG;88200;16758;66856878
KOR;BOG;9300;1767;7109012
KOR;BOG;78000;15174;60302214
KOR;BOG;11880;4039;2
KOR;BOG;30785;3197;12786177
KOR;BOG;6811;4552;2
KOR;BOG;12;7;8
KOR;BOG;624;2751;36
KOR;BOG;61950;9787;5
KOR;BOG;1200;180;719731
KOR;BOG;7400;2807;2
KOR;BOG;8900;1529;6113721
KOR;BOG;1500;270;1079846
KOR;BOG;99;0;99
KOR;BOG;412;3356;13422087
KOR;BOG;26100;6264;24747113
KOR;BOG;15000;2892;11440197
KOR;BOG;258389;57505;41
KOR;BOG;210;371;7
KOR;BOG;620;86;8
KOR;BOG;600;168;664587
KOR;BOG;178904;65047;24
KOR;BOG;53030;9381;37414138
KOR;BOG;241180;45463;2
KOR;BOG;21490;7332;25
KOR;BOG;2215;1395;5
KOR;BOG;202;1856;5
KOR;BOG;1200;336;1343499
KOR;BOG;10800;1836;7341264
KOR;BOG;300;3;11998
KOR;BOG;250;2;5
KOR;BOG;60850;15627;5
KOR;BOG;33600;7377;29208856
KOR;BOG;713160;138407;8
KOR;BOG;480;72;287958
KOR;BOG;10;40;158235
KOR;BOG;102480;33379;65
KOR;BOG;600;108;418116
KOR;BOG;90650;16850;75
KOR;BOG;11550;1963;5
KOR;BOG;2800;965;3817424
KOR;BOG;2198;18038;71692420
KOR;BOG;300;3;11870
KOR;BOG;300;3;11870
KOR;BOG;11680;2803;2
KOR;BOG;1840;349;6
KOR;BOG;13300;2691;10605132
KOR;BOG;7600;1064;4119222
KOR;BOG;35450;11502;45360935
KOR;BOG;1360;258;4
KOR;BOG;9360;1750;4
KOR;BOG;1710;687;4
KOR;BOG;18000;3240;12955172
KOR;BOG;240;51;12
KOR;BOG;6700;1679;6641922
KOR;BOG;830;463;8
KOR;BOG;118520;28977;6
KOR;BOG;30;49;8
KOR;BOG;600;150;593382
KOR;BOG;3900;609;2409130
KOR;BOG;14900;4355;17121152
KOR;BOG;31200;5616;22455632
KOR;BOG;75;8551;9
KOR;BOG;200;2170;8496483
KOR;BOG;120;502;65
CIV;BOG;4750;2005;8066536
CRI;BOG;6;71;94
CRI;BOG;36;341;28
CRI;BOG;152;832;91
CRI;BOG;259;1469;3
CRI;BOG;2;19;75022
CRI;BOG;1;9;6
CRI;BOG;12;130;8
CRI;BOG;6;53;94
CRI;BOG;8;127;92
CRI;BOG;21;449;79
CRI;BOG;23;234;37
CRI;BOG;6;95;94
CRI;BOG;16;270;4
CRI;BOG;1;23;99
CRI;BOG;84;868;22
CRI;BOG;69;1200;84
CRI;BOG;2;28;78
CRI;BOG;4;8425;33895544
CRI;BOG;133;807;8
CRI;BOG;32;320;1223056
CRI;BOG;21;252;991012
CRI;BOG;12;268;8
CRI;BOG;903;13181;6
CRI;BOG;27;1283;1
CRI;BOG;12;386;4
CRI;BOG;81;3055;5
CRI;BOG;24;974;4
CRI;BOG;12;352;8
CRI;BOG;12;336;1321350
CRI;BOG;77;2209;9
CRI;BOG;90;52;5
CRI;BOG;8600;3268;13070137
CRI;BOG;37;771;3101894
CRI;BOG;25;435;1750096
CRI;BOG;2;16;64371
CRI;BOG;140;2068;7951067
CRI;BOG;9168;7706;29628105
CRI;BOG;1;0;5
CRI;BOG;101;4701;18482095
CRI;BOG;11;97;26
CRI;BOG;19;371;83
CRI;BOG;212;3093;77
CRI;BOG;56;807;59
CRI;BOG;57;797;64
CRI;BOG;362;4638;73
CRI;BOG;2;18;26
CRI;BOG;344;4296;51
CRI;BOG;148;1819;36
CRI;BOG;994;22306;81
CRI;BOG;49;85;336977
CRI;BOG;331;3372;3
CRI;BOG;942;9146;9
CRI;BOG;1078;2888;6
CRI;BOG;123;3241;35
CRI;BOG;24;683;5
CRI;BOG;10393;18209;99
CRI;BOG;46;368;1414890
CRI;BOG;24;324;1245718
CRI;BOG;856;19621;82
CRI;BOG;3056;48025;22
CRI;BOG;70;1227;2
CRI;BOG;4887;56131;97
CRI;BOG;2067;24755;65
CRI;BOG;189;2022;77
CRI;BOG;560;15311;47
CRI;BOG;10;42;13
CRI;BOG;19;2576;10300161
CRI;BOG;181;4424;5
CRI;BOG;2999;2887;11099966
CRI;BOG;16476;54180;16
CRI;BOG;314;316;1250336
CRI;BOG;941;13482;19
CRI;BOG;135;1934;21
CRI;BOG;2400;5377;5
CRI;BOG;2719;5464;76
CRI;BOG;56;239;82
CRI;BOG;123;412;62
CRI;BOG;868;1679;46
CRI;BOG;150;250;5
CRI;BOG;48;45;47
CRI;BOG;2181;11126;32
CRI;BOG;229;2096;55
CRI;BOG;421;3340;54
CRI;BOG;348;6680;26710046
CRI;BOG;623;8533;28
CRI;BOG;26;57;7
CRI;BOG;77;416;51
CRI;BOG;57;241;53
CRI;BOG;140;841;55
CRI;BOG;25;665;61
CRI;BOG;118;1161;82
CRI;BOG;284;2851;4
CRI;BOG;120;953;32
CRI;BOG;32;237;1
CRI;BOG;2917;6667;7
CRI;BOG;1688;4522;87
CRI;BOG;666;3721;25
CRI;BOG;337;2352;24
CRI;BOG;26;256;87
CRI;BOG;68;1169;33
CRI;BOG;18;149;97
CRI;BOG;22;242;21
CRI;BOG;64;1268;34
CRI;BOG;94;1277;9
CRI;BOG;193;2352;73
CRI;BOG;44;714;2
CRI;BOG;142;1812;52
CRI;BOG;49;697;26
CRI;BOG;302;3390;63
CRI;BOG;8000;16880;67224600
CRI;BOG;25700;6650;1
CRI;BOG;355;5266;82
CRI;BOG;38;3036;11672843
CRI;BOG;1000;30000;119982900
CRI;BOG;136;1722;6887018
CRI;BOG;14;409;2
CRI;BOG;45;4762;44
CRI;BOG;17;1694;6661807
CRI;BOG;8;88;8
CRI;BOG;249;9076;22
CRI;BOG;211;3916;12
CRI;BOG;6;6;96
CRI;BOG;141;2789;1
CRI;BOG;358;4740;12
CRI;BOG;10;450;1761943
CRI;BOG;24;2861;11442369
CRI;BOG;31;8074;31751731
CRI;BOG;6178;1377;39
CRI;BOG;40000;3000;11746290
CRI;BOG;222;66;6
CRI;BOG;2;2;4
CRI;BOG;30;143;18
CRI;BOG;1184;3424;15
CRI;BOG;1041;41644;72
CRI;BOG;12;192;753747
CRI;BOG;524;35;35
CRI;BOG;110;115;5
CRI;BOG;7;27;93
CRI;BOG;56;330;99
CRI;BOG;391;1282;55
CRI;BOG;287;1525;99
CRI;BOG;62;407;13
CRI;BOG;60;1331;5
CRI;BOG;200;1520;6079863
CRI;BOG;2800;367;6
CRI;BOG;973;2843;11
CRI;BOG;146;52;6
CRI;BOG;12;71;73
CRI;BOG;6;33;9
CRI;BOG;200;23;52
CRI;BOG;21;155;4
CRI;BOG;1100;6525;25817859
CRI;BOG;39;117;68
CRI;BOG;64;191;36
CRI;BOG;164;170;678449
CRI;BOG;50431;6080;25
CRI;BOG;225;230;25
CRI;BOG;12;2976;35
CRI;BOG;100;10;39325
CRI;BOG;65;109;79
CRI;BOG;457;641;16
CRI;BOG;33;815;92
CRI;BOG;61;744;47
CRI;BOG;10;138;5
CRI;BOG;15;97;75
CRI;BOG;222;518;67
CRI;BOG;1421;3411;87
CRI;BOG;621;1648;98
CRI;BOG;37;62;39
CRI;BOG;338;4127;98
CRI;BOG;731;2880;66
CRI;BOG;305;1014;6
CRI;BOG;12;200;94
CRI;BOG;780;1111;39
CRI;BOG;56;445;88
CRI;BOG;616;1449;87
CRI;BOG;399;4353;8
CRI;BOG;898;3240;77
CRI;BOG;36;667;63
CRI;BOG;6;23;88
CRI;BOG;300;535;2
CRI;BOG;452;3568;33
CRI;BOG;1091;4457;36
CRI;BOG;46;61;7
CRI;BOG;2942;7573;47
CRI;BOG;90;45;179932
CRI;BOG;41;89;34
CRI;BOG;392;2373;91
CRI;BOG;35;93;1
CRI;BOG;7;80;16
CRI;BOG;271;3451;85
CRI;BOG;6;5;4
CRI;BOG;157;531;45
CRI;BOG;12;83;88
CRI;BOG;3;40;3
CRI;BOG;53;815;85
CRI;BOG;116;113;8
CRI;BOG;116;878;52
CRI;BOG;237;1077;2
CRI;BOG;71;188;25
CRI;BOG;39;143;25
CRI;BOG;15;142;72
CRI;BOG;26;474;33
CRI;BOG;57;1390;8
CRI;BOG;66;1295;38
CRI;BOG;64;1023;17
CRI;BOG;289;489;94
CRI;BOG;34;481;53
CRI;BOG;119;3555;76
CRI;BOG;76;63;3
CRI;BOG;95;83;328528
CRI;BOG;3;63;250938
CRI;BOG;66;1214;2
CRI;BOG;52;679;75
CRI;BOG;584;8757;68
CRI;BOG;567;5685;59
CRI;BOG;164;2521;51
CRI;BOG;92;1087;2
CRI;BOG;1736;653;7
CRI;BOG;187;2458;39
CRI;BOG;14;385;31
CRI;BOG;66;502;95
CRI;BOG;268;356;98
CRI;BOG;28;484;96
CRI;BOG;328;2948;12
CRI;BOG;17;208;79
CRI;BOG;4;69;88
CRI;BOG;757;1883;52
CRI;BOG;4;78;310685
CRI;BOG;40;67;45
CRI;BOG;160;564;8
CRI;BOG;224;662;46
CRI;BOG;17;23;28
CRI;BOG;56;979;2
CRI;BOG;263;394;5
CRI;BOG;1005;2766;36
CRI;BOG;317;1321;97
CRI;BOG;36;616;57
CRI;BOG;389;4335;14
CRI;BOG;358;34220;55
CRI;BOG;1;2;7966
CRI;BOG;242;217;8
CRI;BOG;1244;2234;1
CRI;BOG;2;28;64
CRI;BOG;50;1176;4684184
CRI;BOG;3;4;81
CRI;BOG;1;710;2856479
CRI;BOG;37;890;46
CRI;BOG;3;13;88
CRI;BOG;2;4;15932
CRI;BOG;300;480;1915622
CRI;BOG;9970;27295;95
CRI;BOG;4;8;31865
CRI;BOG;3;2;1
CRI;BOG;633;2675;66
CRI;BOG;22;62;25
CRI;BOG;74;355;51
CRI;BOG;19;38;151359
CRI;BOG;748;3484;19
CRI;BOG;264;52;8
CRI;BOG;679;1662;31
CRI;BOG;18;121;18
CRI;BOG;40;451;9
CRI;BOG;330;5283;3
CRI;BOG;4;352;7
CRI;BOG;64;1470;83
CRI;BOG;6;1;8
CRI;BOG;1;1130;4500959
CRI;BOG;1;3;11995
CRI;BOG;100;1236;4852251
CRI;BOG;1;148;41
CRI;BOG;2000;600;2369124
CRI;BOG;295;536;6
CRI;BOG;180;746;4
CRI;BOG;2000;620;2448094
CRI;BOG;1206;615;6
CRI;BOG;206;331;93
CRI;BOG;16;36;75
CRI;BOG;39;60;87
CRI;BOG;737;1554;17
CRI;BOG;278;685;1
CRI;BOG;36;40;68
CRI;BOG;118;158;78
CRI;BOG;105;149;78
CRI;BOG;175;591;5
CRI;BOG;90;190;6
CRI;BOG;299;957;16
CRI;BOG;30;6;42
CRI;BOG;119;254;49
CRI;BOG;86;203;43
CRI;BOG;7;101;5
CRI;BOG;17;8;32
CRI;BOG;6;113;442443
CRI;BOG;4;52;203602
CRI;BOG;72;1439;5
CRI;BOG;4;82;321065
CRI;BOG;12;145;5
CRI;BOG;195;360;47
CRI;BOG;2;2;92
CRI;BOG;74;123;79
CRI;BOG;334;909;41
CRI;BOG;1626;36798;6
CRI;BOG;1;19;99
CRI;BOG;190;660;23
CRI;BOG;2;1;17
CRI;BOG;32;70;23
CRI;BOG;8;99;96
CRI;BOG;3020;1721;4
CRI;BOG;21;28;111984
CRI;BOG;2;12;47993
CRI;BOG;1;10;39994
CRI;BOG;2;74;295957
CRI;BOG;5;100;395676
CRI;BOG;60;12;47481
CRI;BOG;180;180;712216
CRI;BOG;40;80;316540
CRI;BOG;57;320;1266163
CRI;BOG;20;30;118702
CRI;BOG;1;2;7913
CRI;BOG;10;20;79135
CRI;BOG;2;4;15827
CRI;BOG;60;60;237405
CRI;BOG;3;15;59351
CRI;BOG;4;20;79135
CRI;BOG;51;4;8
CRI;BOG;120;36;142443
CRI;BOG;1;21;45
CRI;BOG;238;4650;96
CRI;BOG;393;6396;18
CRI;BOG;20;71;4
CRI;BOG;248;1107;36
CRI;BOG;54500;5965;59
CRI;BOG;512;3171;28
CRI;BOG;35;341;25
CRI;BOG;108;224;5
CRI;BOG;74;102;21
CRI;BOG;2826;4178;16723416
CRI;BOG;2;11;98
CRI;BOG;2;250;981442
CRI;BOG;63;86;71
CRI;BOG;70;155;3
CRI;BOG;129;444;59
CRI;BOG;153;370;18
CRI;BOG;195;383;3
CRI;BOG;17;67;83
CRI;BOG;27;63;99
CRI;BOG;20;23;92
CRI;BOG;104;297;96
CRI;BOG;4;4;8
CRI;BOG;22;26;36
CRI;BOG;65;244;85
CRI;BOG;63;2639;7
CRI;BOG;50;3289;32
CRI;BOG;148;2523;4
CRI;BOG;48;392;64
CRI;BOG;21;6255;27
CRI;BOG;7;1735;36
CRI;BOG;5;9000;35331930
CRI;BOG;5;1550;6084943
CRI;BOG;80;1857;6
CRI;BOG;80;1704;8
CRI;BOG;4;1818;8
CRI;BOG;95;881;26
CRI;BOG;50;198;5
CRI;BOG;15;652;5
CRI;BOG;43;2723;87
CRI;BOG;36;990;72
CRI;BOG;22;1397;34
CRI;BOG;4;239;96
CRI;BOG;57;136;29
CRI;BOG;844;25987;19
CRI;BOG;4;39;96
CRI;BOG;2362;23429;7
CRI;BOG;23;533;2123018
CRI;BOG;181;4253;16940336
CRI;BOG;464;10883;7
CRI;BOG;585;13718;54640851
CRI;BOG;108;2523;5
CRI;BOG;381;8932;45
CRI;BOG;127;2985;11889702
CRI;BOG;25;588;7
CRI;BOG;9;0;77
CRI;BOG;19;1;68
CRI;BOG;19;1;66
CRI;BOG;1;0;7
CRI;BOG;120000;13583;75
CRI;BOG;130000;26354;105400978
CRI;BOG;133;331;5
CRI;BOG;1877;5897;14
CRI;BOG;188;634;65
CRI;BOG;1542;3726;76
CRI;BOG;108;289;81
CRI;BOG;11;31;5
CRI;BOG;613;2331;11
CRI;BOG;169;473;55
CRI;BOG;280;776;15
CRI;BOG;6;56;32
CRI;BOG;44;713;57
CRI;BOG;31;295;71
CRI;BOG;34;319;82
CRI;BOG;180;2883;9
CRI;BOG;741;8752;26
CRI;BOG;225000;6621;94
CRI;BOG;120000;2000;85
CRI;BOG;39900;13231;5
CRI;BOG;858;8112;56
CRI;BOG;572;22172;8
CRI;BOG;149;20493;55
CRI;BOG;68;5742;52
CRI;BOG;1347;68105;1
CRI;BOG;88;2826;4
CRI;BOG;76;5135;83
CRI;BOG;534;3867;4
CRI;BOG;21368;12307;16
CRI;BOG;154;273;33
CRI;BOG;247;4974;73
CRI;BOG;147;2469;39
CRI;BOG;142;3449;18
CRI;BOG;224;1697;6750698
CRI;BOG;886;6394;96
CRI;BOG;351;2348;61
CRI;BOG;1594;10430;29
CRI;BOG;35695;130796;41
CRI;BOG;3302;9794;28
CRI;BOG;379;4301;5
CRI;BOG;4672;32892;3
CRI;BOG;308;1413;72
CRI;BOG;844;614;8
CRI;BOG;113;1562;79
CRI;BOG;891;15528;92
CRI;BOG;787;14654;71
CRI;BOG;2596;30918;83
CRI;BOG;60;1087;23
CRI;BOG;340;3828;4
CRI;BOG;293;3331;2
CRI;BOG;115;1514;55
CRI;BOG;4782;52204;66
CRI;BOG;78;1179;11
CRI;BOG;37;586;35
CRI;BOG;253;2173;33
CRI;BOG;366;3564;93
CRI;BOG;658;4898;95
CRI;BOG;100;446;56
CRI;BOG;373;10609;72
CRI;BOG;1224;8430;91
CRI;BOG;5048;26756;23
CRI;BOG;72705;60647;16
CRI;BOG;121025;103249;5
CRI;BOG;12214;11842;1
CRI;BOG;5937;49703;31
CRI;BOG;73445;22540;1
CRI;BOG;200;86;340281
CRI;BOG;1520;5130;78
CRI;BOG;576;936;96
CRI;BOG;206;5346;13
CRI;BOG;58;497;5
CRI;BOG;1;502;6
CRI;BOG;310;43575;76
CRI;BOG;113;3027;12103489
CRI;BOG;26;2823;28
CRI;BOG;72;6798;37
CRI;BOG;3819;72361;26
CRI;BOG;13409;140816;17
CRI;BOG;224;2632;14
CRI;BOG;27;87;78
CRI;BOG;108;11730;46902522
CRI;BOG;2490;110323;8
CRI;BOG;10;0;2
CRI;BOG;5;0;1
CRI;BOG;98;528;69
CRI;BOG;509;9175;36227854
CRI;BOG;331;3460;66
